Región;Especie;Centro;Barrio;Jaula;Cepa;Genetica;Piscucultura origen;Año cierre centro;Batch/Lote; Fecha inicio Siembra ; Fecha Fin ciclo ;Meses cultivo;Num siembra;Peso siembra;% Mortalidad;% Dif inventario;N° cosecha;Biom. Cosecha wfe;Peso Cosecha wfe;FCRb;FCRe;SGR;Productividad;Alimento consumido
X;Salar;Caicura;2;2;Aquagen;IPN SRS;Sealand;2018;Batch 32;26-05-2017;09-07-2018;13,4;52.387;179;4%;-3%;48.814;281.116;5,76;1,16;1,18;0,87;5,37;346.694
X;Salar;Caicura;2;3;Aquagen;IPN SRS;Sealand;2018;Batch 32;27-05-2017;06-08-2018;14,3;52.153;177;3%;-5%;47.697;264.657;5,55;1,21;1,23;0,81;5,07;339.758
X;Salar;Caicura;2;4;Aquagen;IPN SRS;Sealand;2018;Batch 32;27-05-2017;17-08-2018;14,7;53.729;177;12%;8%;51.406;291.345;5,67;1,17;1,22;0,79;5,42;369.092
X;Salar;Caicura;2;5;Aquagen;IPN;Sealand;2018;Batch 33;27-05-2017;24-08-2018;14,9;53.789;175;11%;9%;52.682;274.608;5,21;1,25;1,28;0,76;5,11;367.277
X;Salar;Caicura;2;6;Aquagen;IPN;Sealand;2018;Batch 33;27-05-2017;24-08-2018;14,9;52.093;175;4%;-15%;42.346;239.183;5,65;1,38;1,43;0,78;4,59;355.491
X;Salar;Caicura;2;7;Aquagen;IPN;Sealand;2018;Batch 33;31-05-2017;06-08-2018;14,2;49.015;171;3%;13%;53.499;296.194;5,54;1,12;1,14;0,82;6,04;354.088
X;Salar;Caicura;2;8;Aquagen;IPN;Sealand;2018;Batch 33;31-05-2017;22-07-2018;13,7;56.867;171;7%;-15%;44.549;239.311;5,37;1,29;1,32;0,84;4,21;327.342
X;Salar;Caicura;2;9;Aquagen;IPN SRS;Sealand;2018;Batch 32;28-05-2017;01-11-2017;5,1;62.420;179;100%;0%;0;0;0,00;0,00;0,00;0,00;0,00;72.512
X;Salar;Caicura;2;10;Aquagen;IPN;Sealand;2018;Batch 33;31-05-2017;17-08-2018;14,5;53.258;170;7%;-16%;41.072;232.183;5,65;1,34;1,36;0,81;4,36;326.516
X;Salar;Caicura;2;11;Aquagen;IPN SRS;Sealand;2018;Batch 32;28-05-2017;01-09-2018;15,1;43.462;179;4%;-1%;41.054;263.444;6,42;1,01;1,03;0,79;6,06;284.986
X;Salar;Caicura;2;12;Aquagen;IPN;Sealand;2018;Batch 33;31-05-2017;23-08-2018;14,7;52.624;170;6%;11%;55.480;298.373;5,38;1,14;1,17;0,78;5,67;365.949
X;Salar;Caicura;2;13;Aquagen;IPN;Sealand;2018;Batch 33;08-06-2017;08-09-2018;15,0;52.941;175;4%;9%;55.906;328.000;5,87;1,09;1,10;0,78;6,20;379.239
X;Salar;Caicura;2;14;Aquagen;IPN;Sealand;2018;Batch 33;09-06-2017;29-08-2018;14,6;52.941;174;9%;3%;50.151;268.740;5,36;1,20;1,28;0,78;5,08;357.716
X;Salar;Caicura;2;15;Aquagen;IPN;Sealand;2018;Batch 33;08-06-2017;07-09-2018;15,0;52.941;178;6%;-8%;45.659;278.884;6,11;1,23;1,28;0,79;5,27;372.332
X;Salar;Caicura;2;16;Aquagen;IPN;Sealand;2018;Batch 33;10-06-2017;31-08-2018;14,7;52.941;173;5%;-16%;41.667;237.987;5,71;1,39;1,45;0,80;4,50;357.424
X;Salar;Caicura;2;17;Aquagen;IPN;Sealand;2018;Batch 33;09-06-2017;08-09-2018;15,0;52.941;178;4%;4%;52.488;310.416;5,91;1,13;1,16;0,78;5,86;377.737
X;Salar;Caicura;2;18;Aquagen;IPN;Sealand;2018;Batch 33;10-06-2017;08-07-2018;12,9;52.941;170;3%;-28%;36.906;193.704;5,25;1,33;1,35;0,89;3,66;268.719
XI;Salar;Punta Rouse;30b;1;Aquagen;IPN SRS;El Negro;2018;Batch 1084;06-04-2017;22-06-2018;14,5;56.020;128;17%;-14%;38.405;235.984;6,14;1,19;1,21;0,89;4,21;298.856
XI;Salar;Punta Rouse;30b;2;Aquagen;IPN SRS;El Negro;2018;Batch 1084;06-04-2017;17-06-2018;14,3;51.980;128;3%;18%;59.692;318.911;5,34;1,10;1,12;0,87;6,14;375.444
XI;Salar;Punta Rouse;30b;3;Aquagen;IPN SRS;El Negro;2018;Batch 1084;10-04-2017;25-06-2018;14,5;52.210;126;2%;-4%;49.251;278.575;5,66;1,20;1,21;0,88;5,34;355.052
XI;Salar;Punta Rouse;30b;4;Aquagen;IPN SRS;El Negro;2018;Batch 1084;10-04-2017;25-06-2018;14,5;55.790;126;17%;8%;50.340;289.241;5,75;1,04;1,06;0,88;5,18;321.599
XI;Salar;Punta Rouse;30b;5;Aquagen;IPN SRS;El Negro;2018;Batch 1084;08-04-2017;21-07-2018;15,4;55.770;129;19%;-25%;31.026;197.223;6,36;1,32;1,35;0,85;3,54;276.485
XI;Salar;Punta Rouse;30b;6;Aquagen;IPN SRS;El Negro;2018;Batch 1084;08-04-2017;27-06-2018;14,6;52.230;129;1%;23%;63.517;355.489;5,60;1,11;1,11;0,86;6,81;418.324
XI;Salar;Punta Rouse;30b;7;Aquagen;IPN SRS;El Negro;2018;Batch 1084;26-04-2017;30-07-2018;15,1;51.480;109;3%;39%;69.833;369.450;5,29;0,99;0,98;0,86;7,18;389.271
XI;Salar;Punta Rouse;30b;8;Aquagen;IPN SRS;El Negro;2018;Batch 1084;26-04-2017;01-07-2018;14,1;56.520;109;26%;-19%;31.449;170.068;5,41;1,31;1,27;0,92;3,01;230.702
XI;Salar;Punta Rouse;30b;9;Aquagen;IPN SRS;El Negro;2018;Batch 1084;09-04-2017;29-07-2018;15,6;55.698;129;17%;-14%;38.127;244.379;6,41;1,27;1,24;0,84;4,39;324.359
XI;Salar;Punta Rouse;30b;10;Aquagen;IPN SRS;El Negro;2018;Batch 1084;09-04-2017;29-06-2018;14,6;52.302;129;2%;16%;59.728;331.467;5,55;1,09;1,09;0,86;6,34;382.480
XI;Salar;Punta Rouse;30b;11;Aquagen;IPN SRS;El Negro;2018;Batch 1084;27-04-2017;11-07-2018;14,4;56.042;141;19%;-7%;41.457;234.051;5,65;1,22;1,24;0,86;4,18;302.519
XI;Salar;Punta Rouse;30b;12;Aquagen;IPN SRS;El Negro;2018;Batch 1084;27-04-2017;03-07-2018;14,2;51.958;141;2%;15%;58.695;333.038;5,67;1,07;1,07;0,87;6,41;376.673
XI;Salar;Punta Rouse;30b;13;Aquagen;IPN SRS;El Negro;2018;Batch 1084;30-04-2017;06-08-2018;15,2;52.011;114;4%;-3%;48.393;259.987;5,37;1,15;1,18;0,85;5,00;323.438
XI;Salar;Punta Rouse;30b;14;Aquagen;IPN SRS;El Negro;2018;Batch 1084;30-04-2017;05-08-2018;15,1;55.989;114;16%;-2%;46.028;270.923;5,89;1,22;1,25;0,87;4,84;354.977
XI;Salar;Punta Rouse;30b;15;Aquagen;IPN SRS;El Negro;2018;Batch 1084;30-04-2017;03-08-2018;15,1;56.632;146;25%;31%;60.130;302.884;5,04;1,05;1,09;0,79;5,35;346.503
XI;Salar;Punta Rouse;30b;16;Aquagen;IPN SRS;El Negro;2018;Batch 1084;30-04-2017;08-08-2018;15,2;51.368;146;2%;-6%;47.337;280.836;5,93;1,01;1,02;0,81;5,47;299.462
XI;Salar;Punta Rouse;30b;17;Aquagen;IPN SRS;El Negro;2018;Batch 1084;06-05-2017;06-07-2018;14,0;38.909;127;2%;-5%;36.434;203.329;5,58;1,16;1,17;0,90;5,23;250.198
XI;Salar;Punta Rouse;30b;18;Aquagen;IPN SRS;El Negro;2018;Batch 1084;06-05-2017;17-07-2018;14,3;42.691;127;26%;1%;32.277;176.450;5,47;1,32;1,36;0,88;4,13;249.912
XI;Salar;Punta Rouse;30b;19;Aquagen;IPN SRS;El Negro;2018;Batch 1084;07-05-2017;13-08-2018;15,2;57.425;86;24%;-18%;33.222;172.276;5,19;1,26;1,30;0,90;3,00;235.214
XI;Salar;Punta Rouse;30b;20;Aquagen;IPN SRS;El Negro;2018;Batch 1084;07-05-2017;11-08-2018;15,1;50.575;86;3%;13%;55.506;293.045;5,28;1,06;1,08;0,91;5,79;334.340
XI;Salar;Tangbac;21c;101;Aquagen;IPN;Sealand;2018;Batch 31;03-03-2017;04-06-2018;15,0;60.000;165;3%;-1%;57.517;288.999;5,02;1,21;1,23;0,78;4,82;369.649
XI;Salar;Tangbac;21c;102;Aquagen;IPN;Sealand;2018;Batch 31;01-03-2017;17-05-2018;14,5;60.000;180;4%;-1%;56.530;291.548;5,16;1,24;1,26;0,78;4,86;381.269
XI;Salar;Tangbac;21c;103;Aquagen;IPN;Sealand;2018;Batch 31;05-03-2017;02-06-2018;14,9;60.000;164;5%;2%;58.619;304.330;5,19;1,18;1,21;0,78;5,07;384.727
XI;Salar;Tangbac;21c;104;Aquagen;IPN;Sealand;2018;Batch 31;01-03-2017;21-05-2018;14,6;60.000;178;4%;-2%;56.518;279.900;4,95;1,24;1,27;0,77;4,66;368.619
XI;Salar;Tangbac;21c;105;Aquagen;IPN;Sealand;2018;Batch 31;05-03-2017;09-06-2018;15,1;60.000;157;5%;0%;56.956;282.962;4,97;1,22;1,25;0,77;4,72;368.165
XI;Salar;Tangbac;21c;106;Aquagen;IPN;Sealand;2018;Batch 31;02-03-2017;24-05-2018;14,7;60.000;174;4%;2%;59.056;298.733;5,06;1,20;1,23;0,77;4,98;380.850
XI;Salar;Tangbac;21c;107;Aquagen;IPN SRS;Sealand;2018;Batch 32;18-03-2017;08-06-2018;14,7;60.000;161;5%;0%;56.763;288.928;5,09;1,18;1,20;0,79;4,82;362.533
XI;Salar;Tangbac;21c;108;Aquagen;IPN;Sealand;2018;Batch 31;02-03-2017;28-05-2018;14,8;60.000;172;6%;-2%;55.004;279.849;5,09;1,28;1,32;0,77;4,66;382.729
XI;Salar;Tangbac;21c;109;Aquagen;IPN SRS;Sealand;2018;Batch 32;02-04-2017;11-06-2018;14,3;60.000;167;6%;3%;58.117;275.991;4,75;1,18;1,21;0,79;4,60;347.367
XI;Salar;Tangbac;21c;110;Aquagen;IPN SRS;Sealand;2018;Batch 32;18-03-2017;09-05-2018;13,7;60.000;160;6%;6%;59.984;273.329;4,56;1,12;1,15;0,83;4,56;327.650
XI;Salar;Tangbac;21c;111;Aquagen;IPN SRS;Sealand;2018;Batch 32;02-04-2017;24-05-2018;13,7;60.000;163;8%;4%;57.772;261.031;4,52;1,16;1,20;0,82;4,35;323.851
XI;Salar;Tangbac;21c;112;Aquagen;IPN SRS;Sealand;2018;Batch 32;22-03-2017;31-05-2018;14,3;60.000;162;6%;-1%;55.745;285.884;5,13;1,19;1,22;0,82;4,76;362.179
XI;Salar;Tangbac;21c;113;Aquagen;IPN SRS;Sealand;2018;Batch 32;05-04-2017;28-05-2018;13,7;60.000;159;6%;4%;58.978;254.168;4,31;1,19;1,23;0,81;4,24;323.418
XI;Salar;Tangbac;21c;114;Aquagen;IPN SRS;Sealand;2018;Batch 32;24-03-2017;14-06-2018;14,7;60.000;156;5%;0%;56.779;277.538;4,89;1,21;1,24;0,79;4,63;358.725
XI;Salar;Tangbac;21c;115;Aquagen;IPN SRS;Sealand;2018;Batch 32;05-04-2017;15-06-2018;14,3;60.000;167;7%;4%;57.694;274.245;4,75;1,23;1,26;0,79;4,57;359.888
XI;Salar;Tangbac;21c;116;Aquagen;IPN SRS;Sealand;2018;Batch 32;24-03-2017;13-06-2018;14,6;60.000;162;7%;0%;55.370;270.678;4,89;1,19;1,23;0,79;4,51;347.385
XI;Salar;Tangbac;21c;117;Aquagen;IPN SRS;Sealand;2018;Batch 32;06-04-2017;20-05-2018;13,4;60.000;164;15%;-1%;50.079;222.573;4,44;1,23;1,33;0,83;3,71;305.263
XI;Salar;Tangbac;21c;118;Aquagen;IPN SRS;Sealand;2018;Batch 32;01-04-2017;19-05-2018;13,5;60.000;176;10%;-4%;51.306;227.564;4,44;1,19;1,25;0,80;3,79;293.152
XI;Salar;Midhurst;19a;1;Aquagen;IPN;Sealand;2018;Batch 31;17-01-2017;09-04-2018;14,7;45.413;158;16%;6%;41.080;238.827;5,81;1,11;1,14;0,82;5,26;284.777
XI;Salar;Midhurst;19a;2;Aquagen;IPN;Sealand;2018;Batch 31;20-01-2017;21-04-2018;15,0;45.413;156;9%;6%;43.981;248.680;5,65;1,12;1,14;0,80;5,48;297.568
XI;Salar;Midhurst;19a;3;Aquagen;IPN;Sealand;2018;Batch 31;17-01-2017;10-04-2018;14,7;45.413;158;10%;5%;43.248;250.425;5,79;1,10;1,12;0,82;5,51;293.812
XI;Salar;Midhurst;19a;4;Aquagen;IPN;Sealand;2018;Batch 31;20-01-2017;20-04-2018;14,9;45.413;158;26%;-16%;25.963;138.761;5,34;1,50;1,58;0,79;3,06;223.825
XI;Salar;Midhurst;19a;5;Aquagen;IPN;Sealand;2018;Batch 31;18-01-2017;13-04-2018;14,8;45.413;156;16%;3%;39.456;235.164;5,96;1,11;1,15;0,83;5,18;283.167
XI;Salar;Midhurst;19a;6;Aquagen;IPN;Sealand;2018;Batch 31;21-01-2017;16-04-2018;14,8;45.413;158;6%;2%;43.616;234.588;5,38;1,16;1,18;0,80;5,17;289.089
XI;Salar;Midhurst;19a;7;Aquagen;IPN;Sealand;2018;Batch 31;18-01-2017;17-04-2018;14,9;45.413;156;16%;4%;39.962;226.415;5,67;1,15;1,19;0,81;4,99;281.617
XI;Salar;Midhurst;19a;8;Aquagen;IPN;Sealand;2018;Batch 31;22-01-2017;14-04-2018;14,7;45.413;158;8%;3%;43.131;244.879;5,68;1,11;1,15;0,82;5,39;293.390
XI;Salar;Midhurst;19a;9;Aquagen;IPN;Sealand;2018;Batch 31;25-01-2017;04-05-2018;15,2;45.413;159;9%;6%;44.238;250.190;5,66;1,09;1,11;0,78;5,51;290.524
XI;Salar;Midhurst;19a;10;Aquagen;IPN;Sealand;2018;Batch 31;25-01-2017;18-05-2018;15,7;45.413;165;7%;3%;43.502;255.548;5,87;1,10;1,13;0,76;5,63;300.828
XI;Salar;Midhurst;19a;11;Aquagen;IPN;Sealand;2018;Batch 31;24-01-2017;06-05-2018;15,3;43.062;159;3%;6%;44.070;252.865;5,74;1,09;1,11;0,78;5,87;293.292
XI;Salar;Midhurst;19a;12;Aquagen;IPN;Sealand;2018;Batch 31;24-01-2017;15-05-2018;15,6;47.764;159;16%;1%;40.741;239.481;5,88;1,17;1,20;0,77;5,01;299.628
XI;Salar;Midhurst;19a;13;Aquagen;IPN;Sealand;2018;Batch 31;27-01-2017;02-05-2018;15,1;45.768;164;17%;-2%;36.975;219.660;5,94;1,21;1,24;0,80;4,80;283.409
XI;Salar;Midhurst;19a;14;Aquagen;IPN;Sealand;2018;Batch 31;27-01-2017;01-05-2018;15,0;45.058;164;3%;2%;44.629;242.547;5,43;1,10;1,11;0,78;5,38;282.308
XI;Salar;Midhurst;19a;15;Aquagen;IPN;Sealand;2018;Batch 31;29-01-2017;02-05-2018;15,0;42.859;162;3%;0%;41.853;247.188;5,91;1,13;1,14;0,80;5,77;295.612
XI;Salar;Midhurst;19a;16;Aquagen;IPN;Sealand;2018;Batch 31;29-01-2017;28-04-2018;14,9;47.967;162;16%;14%;46.859;260.169;5,55;1,06;1,08;0,79;5,42;293.947
XI;Salar;Midhurst;19a;17;Aquagen;IPN;Sealand;2018;Batch 31;31-01-2017;24-04-2018;14,7;48.039;163;17%;7%;43.548;242.595;5,57;1,14;1,17;0,81;5,05;296.790
XI;Salar;Midhurst;19a;18;Aquagen;IPN;Sealand;2018;Batch 31;31-01-2017;25-04-2018;14,7;42.787;163;3%;-19%;33.343;183.409;5,50;1,46;1,50;0,80;4,29;285.338
XI;Salar;Midhurst;19a;19;Aquagen;IPN;Sealand;2018;Batch 31;03-02-2017;13-05-2018;15,2;42.754;161;5%;9%;44.524;249.820;5,61;1,13;1,16;0,78;5,84;302.961
XI;Salar;Midhurst;19a;20;Aquagen;IPN;Sealand;2018;Batch 31;03-02-2017;17-03-2018;13,3;48.072;161;18%;9%;43.434;189.954;4,37;1,22;1,26;0,83;3,95;246.868
XI;Salar;Forsyth;19a;1;Aquagen;IPN SRS;Sealand;2018;Batch 30;09-12-2016;06-03-2018;14,8;45.496;173;11%;-3%;39.344;209.401;5,32;1,24;1,30;0,77;4,60;282.536
XI;Salar;Forsyth;19a;2;Aquagen;IPN SRS;Sealand;2018;Batch 30;09-12-2016;24-03-2018;15,4;45.496;168;8%;-27%;29.619;184.482;6,23;1,46;1,51;0,78;4,05;287.921
XI;Salar;Forsyth;19a;3;Aquagen;IPN SRS;Sealand;2018;Batch 30;09-12-2016;09-03-2018;14,9;45.496;173;4%;-2%;42.748;234.549;5,49;1,18;1,20;0,78;5,16;292.994
XI;Salar;Forsyth;19a;4;Aquagen;IPN SRS;Sealand;2018;Batch 30;09-12-2016;07-04-2018;15,9;45.496;170;7%;-11%;37.332;225.066;6,03;1,27;1,30;0,75;4,95;305.388
XI;Salar;Forsyth;19a;5;Aquagen;IPN SRS;Sealand;2018;Batch 30;10-12-2016;24-03-2018;15,4;45.496;166;6%;1%;43.158;235.957;5,47;1,18;1,20;0,76;5,19;296.295
XI;Salar;Forsyth;19a;6;Aquagen;IPN SRS;Sealand;2018;Batch 30;13-12-2016;12-03-2018;14,9;45.496;162;9%;-6%;38.755;211.586;5,46;1,21;1,24;0,79;4,65;273.326
XI;Salar;Forsyth;19a;7;Aquagen;IPN SRS;Sealand;2018;Batch 30;10-12-2016;16-03-2018;15,1;45.496;162;10%;-1%;40.862;218.095;5,34;1,22;1,25;0,77;4,79;284.564
XI;Salar;Forsyth;19a;8;Aquagen;IPN SRS;Sealand;2018;Batch 30;24-12-2016;21-03-2018;14,8;45.496;163;6%;-5%;40.616;226.447;5,58;1,19;1,22;0,80;4,98;287.856
XI;Salar;Forsyth;19a;9;Aquagen;IPN SRS;Sealand;2018;Batch 30;11-01-2017;20-02-2018;13,3;45.496;184;3%;35%;60.204;250.157;4,16;1,06;1,07;0,79;5,50;279.355
XI;Salar;Forsyth;19a;10;Aquagen;IPN SRS;Sealand;2018;Batch 30;12-01-2017;12-03-2018;13,9;45.496;195;2%;7%;47.794;241.943;5,06;1,13;1,15;0,79;5,32;288.117
XI;Salar;Forsyth;19a;11;Aquagen;IPN SRS;Sealand;2018;Batch 30;11-01-2017;07-02-2018;12,9;45.496;188;3%;7%;47.091;216.672;4,60;1,12;1,14;0,83;4,76;255.495
XI;Salar;Forsyth;19a;12;Aquagen;IPN SRS;Sealand;2018;Batch 30;12-01-2017;14-03-2018;14,0;45.496;196;5%;21%;52.457;240.441;4,58;1,11;1,12;0,76;5,28;280.363
XI;Salar;Forsyth;19a;13;Aquagen;IPN SRS;Sealand;2018;Batch 30;16-12-2016;04-03-2018;14,5;48.432;161;23%;2%;38.454;192.727;5,01;1,24;1,27;0,79;3,98;252.326
XI;Salar;Forsyth;19a;14;Aquagen;IPN SRS;Sealand;2018;Batch 30;16-12-2016;30-03-2018;15,4;42.560;161;3%;7%;44.161;231.410;5,24;1,16;1,18;0,76;5,44;286.013
XI;Salar;Forsyth;19a;15;Aquagen;IPN SRS;Sealand;2018;Batch 30;20-12-2016;05-04-2018;15,4;42.201;161;4%;5%;42.549;221.815;5,21;1,18;1,21;0,75;5,26;280.588
XI;Salar;Forsyth;19a;16;Aquagen;IPN SRS;Sealand;2018;Batch 30;20-12-2016;05-03-2018;14,4;48.791;161;14%;4%;44.250;218.156;4,93;1,17;1,19;0,79;4,47;268.842
XI;Salar;Forsyth;19a;17;Aquagen;IPN SRS;Sealand;2018;Batch 30;24-12-2016;31-03-2018;15,1;47.915;168;17%;9%;44.410;214.362;4,83;1,22;1,25;0,74;4,47;279.077
